"Year","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030"
"ag129",0,0,0,0,0,0,0,0,0,0,0,0
"ag130",0,0,0,0,0,0,0,0,0,0,0,0
"ag131",0,0,0,0,0,0,0,0,0,0,0,0
"ag132",0,0,0,0,0,0,0,0,0,0,0,0
"ag133",0,0,0,0,0,0,0,0,0,0,0,0
"ag134",0,0,0,0,0,0,0,0,0,0,0,0
"ag136",0,0,0,0,0,0,0,0,0,0,0,0
"ag137",0,0,0,0,0,0,0,0,0,0,0,0
"ag139",0,0,0,0,0,0,0,0,0,0,0,0
"ag140",0,0,0,0,0,0,0,0,0,0,0,0
"ag141",0,0,0,0,0,0,0,0,0,0,0,0
"ag142",0,0,0,0,0,0,0,0,0,0,0,0
"ag143",0,0,0,0,0,0,0,0,0,0,0,0
"ag144",0,0,0,0,0,0,0,0,0,0,0,0
"ag145",0,0,0,0,0,0,0,0,0,0,0,0
"ag147",0,0,0,0,0,0,0,0,0,0,0,0
"ag148",0,0,0,0,0,0,0,0,0,0,0,0
"ag149",0,0,0,0,0,0,0,0,0,0,0,13
"ag151",0,0,0,0,0,0,0,0,0,0,0,0
"ag152",0,0,0,0,0,0,0,0,0,0,0,0
"ag153",0,0,0,0,0,0,0,0,0,0,0,0
"ag154",0,0,0,0,0,0,0,0,0,0,0,0
"ag155",0,0,0,0,0,0,0,0,0,0,0,0
"ag156",0,0,0,0,0,0,0,0,0,0,0,8
"ag157",0,0,0,0,0,0,0,0,0,0,0,0
"ag159",0,0,0,0,0,0,0,0,0,0,0,0
"ag160",0,0,0,0,0,0,0,0,0,0,0,0
"ag161",0,0,0,0,0,0,0,0,0,0,0,0
"ag162",0,0,0,0,0,0,0,0,0,0,0,0
"ag163",0,0,0,0,0,0,0,0,0,0,0,0
"ag164",0,0,0,0,0,0,0,0,0,0,0,0
"ag165",0,0,0,0,0,0,0,0,0,0,0,0
"ag166",0,0,0,0,0,0,0,0,0,0,0,0
"ag167",0,0,0,0,0,0,0,0,0,0,0,0
"ag168",0,0,0,0,0,0,0,0,0,0,0,0
"ag169",0,0,0,0,0,0,0,0,0,0,0,0
"ag170",0,0,0,0,0,0,0,0,0,0,0,0
"ag171",0,0,0,0,0,0,0,0,0,0,0,0
"ag172",0,0,0,0,0,0,0,0,0,0,0,0
"ag173",0,0,0,0,0,0,0,0,0,0,0,0
"ag174",0,0,0,0,0,0,0,0,0,0,0,0
"ag175",0,0,0,0,0,0,0,0,0,0,0,0
"ag176",0,0,0,0,0,0,0,0,0,0,0,0
"ag177",0,0,0,0,0,0,0,0,0,0,0,0
"ag178",0,0,0,0,0,0,0,0,0,0,0,0
"ag179",0,0,0,0,0,0,0,0,0,0,0,0
"ag180",0,0,0,0,0,0,0,0,0,0,0,0
"ag181",0,0,0,0,0,0,0,0,0,0,0,0
"ag182",0,0,0,0,0,0,0,0,0,0,0,0
"ag183",0,0,0,0,0,0,0,0,0,0,0,0
"ag184",0,0,0,0,0,0,0,0,0,0,0,0
"ag185",0,0,0,0,0,0,0,0,0,0,0,0
"ag186",0,0,0,0,0,0,0,0,0,0,0,0
"ag188",0,0,0,0,0,0,0,0,0,0,0,0
"ag189",0,0,0,0,0,0,0,0,0,0,0,0
"ag191",0,0,0,0,0,0,0,0,0,0,0,0
"ag192",0,0,0,0,0,0,0,0,0,0,0,0
"ag193",0,0,0,0,0,0,0,0,0,0,0,0
"ag194",0,0,0,0,0,0,0,0,0,0,0,0
"ag195",0,0,0,0,0,0,0,0,0,0,0,0
"ag196",0,0,0,0,0,0,0,0,0,0,0,0
"ag197",0,0,0,0,0,0,0,0,0,0,0,0
"ag198",0,0,0,0,0,0,0,0,0,0,0,0
"ag199",0,0,0,0,0,0,0,0,0,0,0,0
"ag200",0,0,0,0,0,0,0,0,0,0,0,0
"ag201",0,0,0,0,0,0,0,0,0,0,0,0
"ag202",0,0,0,0,0,0,0,0,0,0,0,0
"ag204",0,0,0,0,0,0,0,0,0,0,0,0
"ag205",0,0,0,0,0,0,0,0,0,0,0,0
"ag206",0,0,0,0,0,0,0,0,0,0,0,0
"ag207",0,0,0,0,0,0,0,0,0,0,0,0
"ag208",0,0,0,0,0,0,0,0,0,0,0,0
"ag209",0,0,0,0,0,0,0,0,0,0,0,0
"ag210",0,0,0,0,0,0,0,0,0,0,0,0
"ag211",0,0,0,0,0,0,0,0,0,0,0,0
"ag212",0,0,0,0,0,0,0,0,0,0,0,0
"ag213",0,0,0,0,0,0,0,0,0,0,0,0
"ag214",0,0,0,0,0,0,0,0,0,0,0,0
"ag215",0,0,0,0,0,0,0,0,0,0,0,0
"ag216",0,0,0,0,0,0,0,0,0,0,0,0
"ag217",0,0,0,0,0,0,0,0,0,0,0,0
"ag218",0,0,0,0,0,0,0,0,0,0,0,0
"ag219",0,0,0,0,0,0,0,0,0,0,0,0
"ag220",0,0,0,0,0,0,0,0,0,0,0,0
"ag222",0,0,0,0,0,0,0,0,0,0,0,0
"ag223",0,0,0,0,0,0,0,0,0,0,0,0
"ag224",0,0,0,0,0,0,0,0,0,0,0,0
"ag225",0,0,0,0,0,0,0,0,0,0,0,0
"ag226",0,0,0,0,0,0,0,0,0,0,0,0
"ag227",0,0,0,0,0,0,0,0,0,0,0,0
"ag228",0,0,0,0,0,0,0,0,0,0,0,20
"ag230",0,0,0,0,0,0,0,0,0,0,0,0
"ag232",0,0,0,0,0,0,0,0,0,0,0,0
"ag233",0,0,0,0,0,0,0,0,0,0,0,0
"ag235",0,0,0,0,0,0,0,0,0,0,0,0
"ag236",0,0,0,0,0,0,0,0,0,0,0,0
"ag237",0,0,0,0,0,0,0,0,0,0,0,0
"ag238",0,0,0,0,0,0,0,0,0,0,0,0
"ag239",0,0,0,0,0,0,0,0,0,0,0,0
"ag240",0,0,0,0,0,0,0,0,0,0,0,0
"ag241",0,0,0,0,0,0,0,0,0,0,0,0
"ag242",0,0,0,0,0,0,0,0,0,0,0,0
"ag243",0,0,0,0,0,0,0,0,0,0,0,0
"ag244",0,0,0,0,0,0,0,0,0,0,0,0
"ag245",0,0,0,0,0,0,0,0,0,0,0,0
"ag246",0,0,0,0,0,0,0,0,0,0,0,0
"ag247",0,0,0,0,0,0,0,0,0,0,0,0
"ag248",0,0,0,0,0,0,0,0,0,0,0,0
"ag250",0,0,0,0,0,0,0,0,0,0,0,0
"ag251",0,0,0,0,0,0,0,0,0,0,0,0
"ag253",0,0,0,0,0,0,0,0,0,0,0,0
"ag254",0,0,0,0,0,0,0,0,0,0,0,0
"ag255",0,0,0,0,0,0,0,0,0,0,0,0
"ag256",0,0,0,0,0,0,0,0,0,0,0,0
"ag257",0,0,0,0,0,0,0,0,0,0,0,0
"ag258",0,0,0,0,0,0,0,0,0,0,0,0
"ag259",0,0,0,0,0,0,0,0,0,0,0,0
"ag260",0,0,0,0,0,0,0,0,0,0,0,0
"ag261",0,0,0,0,0,0,0,0,0,0,0,0
"ag262",0,0,0,0,0,0,0,0,0,0,0,0
"ag263",0,0,0,0,0,0,0,0,0,0,0,0
"ag264",0,0,0,0,0,0,0,0,0,0,0,0
"ag267",0,0,0,0,0,0,0,0,0,0,0,0
"ag268",0,0,0,0,0,0,0,0,0,0,0,0
"ag269",0,0,0,0,0,0,0,0,0,0,0,0
"ag270",0,0,0,0,0,0,0,0,0,0,0,0
"ag271",0,0,0,0,0,0,0,0,0,0,0,0
"ag272",0,0,0,0,0,0,0,0,0,0,0,0
"ag273",0,0,0,0,0,0,0,0,0,0,0,0
"ag274",0,0,0,0,0,0,0,0,0,0,0,0
"ag276",0,0,0,0,0,0,0,0,0,0,0,0
"ag277",0,0,0,0,0,0,0,0,0,0,0,0
"ag278",0,0,0,0,0,0,0,0,0,0,0,0
"ag279",0,0,0,0,0,0,0,0,0,0,0,0
"ag280",0,0,0,0,0,0,0,0,0,0,0,0
"ag281",0,0,0,0,0,0,0,0,0,0,0,0
"ag282",0,0,0,0,0,0,0,0,0,0,0,0
"ag283",0,0,0,0,0,0,0,0,0,0,0,0
"ag284",0,0,0,0,0,0,0,0,0,0,0,0
"ag285",0,0,0,0,0,0,0,0,0,0,0,0
"ag286",0,0,0,0,0,0,0,0,0,0,0,0
"ag287",0,0,0,0,0,0,0,0,0,0,0,0
"ag288",0,0,0,0,0,0,0,0,0,0,0,0
"ag289",0,0,0,0,0,0,0,0,0,0,0,0
"ag290",0,0,0,0,0,0,0,0,0,0,0,0
"ag291",0,0,0,0,0,0,0,0,0,0,0,0
"ag292",0,0,0,0,0,0,0,0,0,0,0,0
"ag293",0,0,0,0,0,0,0,0,0,0,0,0
"ag294",0,0,0,0,0,0,0,0,0,0,0,0
"ag295",0,0,0,0,0,0,0,0,0,0,0,0
"ag296",0,0,0,0,0,0,0,0,0,0,0,0
"ag297",0,0,0,0,0,0,0,0,0,0,0,0
"ag298",0,0,0,0,0,0,0,0,0,0,0,0
"ag299",0,0,0,0,0,0,0,0,0,0,0,0
